filename,text,total
771052112d,मेरो गौरव,9
a09e3edfad,यसको कारण,9
62831e9830,आफ्नै नाम,9
fb3c99f532,लिनु पर्छ,9
270f2f0ff0,हुन सकोस्,9
710cf05420,एक नेपाली,9
2d1cec334f,कमी गरियो,9
87c7558d5a,पाँच रनमा,9
5ba972199d,एक चर्चित,9
91b1cd011b,रकम जुटाए,9
8b53702063,सालको मदन,9
801977dd40,शब्द यहाँ,9
eb25bbc199,काम गरियो,9
249a183bb5,हटाउन सफल,9
466a547519,भव्य मेला,9
70f511dc86,मिल हुन्छ,9
2c52ef4c2b,नयाँ किरण,9
6d74b1362d,परेका छन्,9
5c2584002d,मुगा धारण,9
0fe30ef5ee,अहिंसा हो,9
e535286b8c,यसको साथै,9
28c2883f69,गरेका छन्,9
673e82864e,भएको कुरा,9
32d3980870,अघि बढेको,9
e74053df82,देखाएको छ,9
1026aca24e,विवाह चलन,9
5288e8850c,उधारो लिए,9
be36516b10,भवन अफसेट,9
ce5c7c87b6,हुनु पर्छ,9
32a06ed72d,बोल्न पनि,9
a4439ee2c7,पोख्त थिए,9
032b7febf2,तातोपन हो,9
24a3699272,रानी हुन्,9
acc202cd38,वेग आनन्द,9
193286ecd6,जन रूसोको,9
8526ffe8b6,तिन दिनमा,9
e153481087,बदला थियो,9
aca2e3cb57,पहिचान हो,9
6d6d1402b8,हो र उसको,9
dd953e0b2c,आम माफीमा,9
bbae156ae0,जातलाई नै,9
d313a45034,तथा खर्पन,9
e73bf07485,पनि उनलाई,9
0341df1727,रिहा गर्न,9
5ada0559ef,रूपमा आयो,9
4ae09de420,पञ्चकन्या,9
81a1863e1f,उनले एउटा,9
d6ec6350bb,भएकै कारण,9
e16c1c860f,निरुक्त छ,9
688cd08cec,कसले दिने,9
bbcc440c26,बसेका थिए,9
87c9385c59,भव्य मेला,9
0350e0732a,यस्तो चलन,9
b4e7bf2c00,गर्न थाले,9
5e38f3af85,जारे खोला,9
acc511f294,गहना हुन्,9
6d754058a8,सामेल भयो,9
5adaface7b,भन्ने ठहर,9
5acd0cae1b,चुनौती हो,9
249fb2cdb3,कुपोषण हो,9
6be69d19e6,त्यसो गरे,9
eb42d79cf6,राज्य थिए,9
16b49217b1,तातोपन हो,9
44cd939b93,मन पर्दैन,9
069b3965e5,रक गीत हो,9
1febe40475,हिसाब गरे,9
505df762c7,यस प्रकार,9
a960913c41,भए पनि यो,9
ce787e3c9d,खुलेको एक,9
6d607cf028,यसको बनोट,9
6331e25e00,केही रोचक,9
a07dc3409b,थिए तर नव,9
5e33481b30,माग गरिन्,9
a42b54f93d,चेन्नई हो,9
be3a20ef65,भएको थिएँ,9
0a58713b17,लाभ हुन्छ,9
ace077acae,एक भारतीय,9
1d59ee8da7,दशरथ चन्द,9
ddb6b29f1a,रहेका थिए,9
ace661c926,छन् जस्तै,9
ddb0b19d0c,काम गर्दछ,9
ace91de8bd,तर पनि यी,9
d5790b57f9,अवश्य पनि,9
885ceeb000,यो कुराको,9
8f046cbada,सियो मैले,9
916e81563f,उनले एउटा,9
9a176ea298,हतियार हो,9
6338ed1825,यस दिन छठ,9
f22d81aced,यो स्‍थान,9
18f77ffda0,थाई नाम छ,9
48dbd04ea2,उनले एउटा,9
770c35df4c,तौल बढ्दछ,9
016281e5a8,नगर देशमा,9
a092027eb8,भयो तर अब,9
cbad22f8fb,तल्लो भाग,9
016ea68c6d,रेन म्यान,9
fb780b19db,हरेक वर्ष,9
eb46bbe138,जानेको हो,9
819dc76dc0,समयमा बढी,9
5ad6e98894,नाम बदलेर,9
12b3398fa4,हिट भयो त,9
fe117b3186,कदर गर्दै,9
d6e9120658,विचार गरे,9
a0cd1db4ee,यस स्थलमा,9
3b268e7b66,मुख मैथुन,9
e736a0bcc2,रहने थियो,9
19025b65ac,अवकाश लिए,9
22e4de31b3,यो जिल्ला,9
970b713d0d,खेल हुन्छ,9
1e3d923ea3,नवाब मलिक,9
4654ecca13,मुगा धारण,9
ce49587527,लुनर रोवर,9
e173a9936c,खेल्ने भए,9
a9680a0906,रहिआएको छ,9
801ef531cd,पनि गहिरो,9
22e5810a53,खाने माछा,9
ce6e1355a8,त ऊ देशमा,9
fb6634e790,खास रूपमा,9
41346c9e1f,प्रचार भए,9
190bebc3ae,सङ्गठन हो,9
192a7f8e51,एक नेपाली,9
12c3a94fa6,एक पटक जब,9
6fa21f2ff7,बस्न थाले,9
5abf14a5c9,भएकै कारण,9
a95cf4c005,शिष्य थिए,9
48eb32946f,शासन चलाए,9
4001549135,कायम नै छ,9
a0911e68a1,यस दिशामा,9
6913c24288,जस्तो हैन,9
8ee8e11b3a,उपस्थित छ,9
f235fc1fc4,नजिक नै छ,9
