filename,text,total
648b043ea5,आउँदो दशकमा निर्माण,19
a5a5ebb95c,दललाई बहुमत प्राप्त,19
bfa12b2358,बसोबास गर्ने गर्छन्,19
bae7328613,गीतहरूमा सङ्गीत भरे,19
f74ace7dbc,कारगिल पुग्न सकिन्छ,19
b4898b43f1,नजरबन्दबाट रिहा भएर,19
b7de444653,ढाँचा लगायत सफ्टवेर,19
cc85101998,रोग निरोधक क्षमतामा,19
b59dc14426,यो आफ्नो चारहरूतर्फ,19
facf5f1002,शतपथ ब्राह्मण लगधको,19
ff553a7484,विज्ञान वेत्ता हुन्,19
b40d4d20df,पुर्खा पेङ दोर्जेले,19
ad4110d542,आगामी दिनहरूमा त्यस,19
ff5289e2c7,रहेको गुठी जग्गाबाट,19
ff4262f796,स्त्रीबाट पुरुष भएक,19
f66974dacb,बिहार प्रान्तको मगध,19
bf81589485,ठाउँमा भित्तो फोरेर,19
a10b7e50f1,यस गाउँबाट पशुहरूका,19
fac87ceb39,रूपमा प्रयोग गरिन्छ,19
f655c5b4f0,तालुमा राखी माथिबाट,19
f652e50e35,उपचारका लागि हावामा,19
ff5a13ea6e,रूपमा आन्दोलन गरेको,19
6a77e4744c,सेतीको किनारको चिसो,19
646a1be8b1,राव निर्देशक भारतीय,19
68cd8aa548,गर्ने थारू समुदायले,19
ff4010364c,विभाजित गर्न सकिन्छ,19
646df654c4,पहाडीको फेदी भाग हो,19
add4a566c2,उत्साह र जाँगरको बल,19
a347007308,आफ्नो चरित्रको लागि,19
bf8001bda0,उप क्षेत्रीय ब्युरो,19
b58be8aa16,यो खुट्टामा लगाइन्छ,19
f91684b2d8,ती राम्रा व्यवहारका,19
fd34f4030a,निबन्ध पनि परिवर्तन,19
bf80c4afc5,उपन्यास खैरेनीघाटमा,19
a457d95ae5,क्रय शक्तिको आधारमा,19
b35a83ec2f,फल लाग्ने प्रकियामा,19
9ca6512e7a,अलग सिद्धान्तहरूलाई,19
66cac49a85,पूर्ण नागरिक अधिकार,19
bf801f09a3,विवाहको समयमा मङ्गल,19
6a0623458f,साथै त्यसलाई आकाशमा,19
b35d9437a8,प्रिय मित्र विकासजी,19
b5864afc58,म्युजियममा बारम्बार,19
6d35acbf24,काम गर्न चाहनुहुन्छ,19
68cd8df1e6,पूजा गर्छौं हामीहरू,19
647a474750,दोश्रो प्रजाति मर्छ,19
98dfce5883,जहाँ जहाँ पञ्चहरूको,19
6d353ef30b,नामले प्रचलित ईस्मा,19
9e2ea4fbf5,पर्ने यो कन्दमुललाई,19
68d6363b58,रहने ती कार्यक्रममा,19
ab6b94152b,दृष्टिले यस तिथिलाई,19
bf96635ff9,खेतीमा र कहिलेकाहीँ,19
6d24557b64,रक्तचाप हृदयरोग आदि,19
ff4979ce2b,मानिसहरू सोध्छन् तब,19
9e342facfa,महेन्द्र विद्याभूषण,19
ff487e0f7b,विद्वानहरूका अनुसार,19
b7e1f43df4,यसलार्इ अङ्ग्रेजीमा,19
6d217f80fe,पाक्षिक रूपमा हुन्छ,19
bf9735cdad,आसी प्रिनिया भनिन्छ,19
68d4368f23,जसलाई जिज्या भनिन्छ,19
a333e040c4,र वित्तीय सुरक्षाको,19
f652d549b8,ईसीआर एफएम काठमाडौँ,19
ac6a187d65,सोभियत सङ्घको सैन्य,19
ff4fc20f21,राम्रो र सान्दर्भिक,19
b9519e9374,विदेशीहरू पनि नेपाल,19
9f71d46530,ज्योतिषी ज्ञान भएको,19
68cee83857,संस्कृति पर्यटन तथा,19
a336f151a4,उनका दुई चलचित्रहरू,19
bf9237e2d9,मानिसहरूलाई मियागपा,19
6484ceca81,लगाउँछन् कि ताराहरू,19
a10ddb12a5,विधान सभा अव्यवस्था,19
b35d69609d,निर्माण गर्ने कार्य,19
6486942b8e,प्रख्यात स्थानहरूमा,19
98c86f135d,नेपाली परियार नेकपा,19
67c6063d73,हुने गरी दायाँबायाँ,19
9e2e384275,देशकै सबैभन्दा लामो,19
6d2835f323,यस रजिस्टरमा मान्छे,19
67c600841f,पुर्‍याउन पाउँदैनन्,19
98cf8cd600,अरनिको यातायात सेवा,19
67c4847be1,र हाम्रो समुदायसामु,19
fd3ffbdb36,घरजग्गा खरिदका लागि,19
6486d1082f,उनीहरूले पनि योगदान,19
68d02651ab,र त्यहि तरिका भन्दा,19
f91ebf14e6,फैलावट भएको निजगढको,19
6a653a0124,खुला ज्ञान तथ्याङ्क,19
9e3c09b089,सम्पदा र संस्कृतिको,19
98cc03e849,समर्थनका लागि आफ्नो,19
bf8bd15b7d,कार्य कोशराज रेग्मी,19
6d62d8faeb,इच्छा देखाउनुभएको छ,19
645b7112bb,सामुदायिक वनले यसको,19
f98c04c594,सहित सत्यको सङ्घर्ष,19
68d9d53f64,बुवा दुवैमा रक्सीको,19
9e4a3bb42d,सेवामा कार्यरत थियो,19
6a7776f0c5,उपायहरू अपनाउने छन्,19
f64f530edf,नदी पाँचथर जिल्लाको,19
f983a43e10,यादव खरेल निर्देशित,19
a5cec778b7,कालीबंगाबाट प्राप्त,19
98d6e0d75a,विदेशी नागरिक अटाउन,19
a36601441d,बेला उनले उनीहरूलाई,19
6454602839,उक्त ग्रन्थमा यसलाई,19
b35cf204ef,दुई पक्ष शुक्ल पक्ष,19
6d2de5d4e8,दिउँसो टोक्ने गर्दछ,19
b59aaff186,अस्पताल विकास समिति,19
a4541c8672,वर्गमा सूचीकृत भएको,19
6d63fffda1,क्षेत्रफलको हिसाबले,19
bd1d733abe,समाप्त हुँदा सिट्ठी,19
6a67f9875b,शिवले प्रसन्न हुँदै,19
b56dc7fed0,निकै परिश्रम गर्‍यो,19
a09a20de88,आफ्ना अस्त्र शस्त्र,19
9e55bc6f21,सप्ताहको तेस्रो दिन,19
6d5fa70edb,यो युगमा मानिसहरूको,19
abf64072bd,जान्नु आवश्यक हुन्छ,19
a455a01332,लामा व्याकरण अनुसार,19
a5d507325e,प्रान्त मर्जमा पर्छ,19
a0989afd7f,नगारिक नेपाली मुलका,19
6d5ad70cc5,तिनीहरूको निर्माणमा,19
f634778c3b,प्रथम प्रधानमन्त्री,19
9f617aec35,त्यसभन्दा पनि अगाडि,19
66c8924eb1,मिश्र चन्द्रदास राई,19
a370c195e1,बीचमा राखेँ रमाई मन,19
bfb117d348,यो महल छोड्नुपर्नेछ,19
bfcebbb05d,मौलिकता प्रदान गर्न,19
645a7754df,हेरेर मुस्काइरहन्छे,19
9e52f81886,एक महिना कुर्नुपर्छ,19
9c3fa23000,भारत अनिवार्य रूपमा,19
ac6ca7229d,युद्धको पहिलो अनुभव,19
9896482c35,खार्मी गाविस पश्चिम,19
6a0f8d2be0,पुग्न इलामको फिक्कल,19
988b91836a,जिम्मेवारी सुम्पियो,19
b800c0c5c0,स्विङ्ग उनलाई मद्दत,19
fae984fa0c,हाट लाग्ने गर्दथ्यो,19
ad1d386932,तपाईँले यसरी बेनामी,19
68b6e52e65,नेपाली छात्र परिषद्,19
9f64a23bca,पण्डित पिताम्बर शरण,19
b802fd7d89,यस जिल्लाको उत्तरमा,19
64537706d3,नित्यराज पाण्डे मदन,19
bfb49e0f4c,यिनै नान्यदेव वंशको,19
6a644e6ae7,यसले गर्दा बच्चाहरू,19
b56aedfdc0,मेरो मुल्याङ्कन नगर,19
a36522d0c9,सर्वश्रेष्ठ स्थानका,19
abf380fbc2,निरपेक्ष रहन सक्दैन,19
ff6b0e3509,रूपमा आन्दोलन गरेको,19
