filename,text,total
b605ed15f7,आएका थियौँ,10
973901c885,प्रथम कारक,10
7504feeb3a,थिए र कथित,10
ff8ce26ca5,जो कि लगभग,10
ffaeeda6f7,उनले भनिन्,10
96a897745f,नतासा नाइस,10
78d12512a6,बल फालेनन्,10
8933fcae56,सबै लेखहरू,10
60f14ee5de,कियानी लेइ,10
2177ad7a90,उनले आफ्नो,10
1f82443be9,फाहोर हुने,10
dd59d5e6b0,मलाई त अति,10
0707bdd664,राखिएको हो,10
96f6b3f51c,आदि पाइन्छ,10
f5d1b50069,जुन डेबियन,10
413515f404,त भएको छैन,10
1ef4072441,सम्मान गरे,10
cb3abffc92,यो न्यायको,10
cb3355171d,भोट हाल्यो,10
f59c983934,जग्गा थियो,10
f58cba70f1,मेरो देशमा,10
f5a7a1efae,समावेश छन्,10
cad5f1145a,जुटेका छन्,10
47639bf177,बढाएका छन्,10
2c13e7cd07,अनुवाद गरे,10
ca9f5cf88b,तँ को होस्,10
7c5fa8eb11,आमैले गोबर,10
bfaacce255,स्थान हुनु,10
2bdd0b2c8c,दमौली बजार,10
cae9be1cbd,गएको हुन्छ,10
fef7602dbc,मावली घरमा,10
584434d481,संस्मरण सं,10
0090cceafe,शैव शिवलाई,10
637f87cba3,दायर गरियो,10
b628bc7ae1,काम गर्दिन,10
007055aacf,माग गर्नेछ,10
8cd21cef00,नवौँ अग्लो,10
5551841ea2,ठुलो पोखरी,10
24e0806b06,उठाएका छन्,10
0708bf89eb,बढी तथा कम,10
786104947e,वेला उन घर,10
b6372d38a4,भन्ने कुरा,10
ff661093f7,विजय हासिल,10
2548f57691,गर्ने नस्ल,10
2649dff9cf,व्यतीत भयो,10
ff0bf966ff,सकाएका छन्,10
52eaab11a9,पनि कम छैन,10
b67a998fb5,उनी कवीरका,10
fff63f27c3,भएकी थिइन्,10
63cd230ba6,सहर हो जुन,10
06ce2ef7b7,छैन भनिदिए,10
7c95332144,हुँदैन पनि,10
bfc30a59e9,यो पनि लेख,10
8dd74bbf1b,उपलव्ध छन्,10
1f5995d8ae,सँगै साथको,10
4160f7ef0e,नेकपा माले,10
010cbfade3,तरल भनिन्छ,10
55a596fbd8,जगतमा धेरै,10
25786af991,यसको जराको,10
b64ccc597c,कच्ची मोटर,10
ca447531d8,झन बढेको छ,10
2c20707029,पुगेर धन्न,10
78d999a621,कसरी हुन्छ,10
263f3f605e,रेग्मीको छ,10
077ab34e95,दिनु पर्दछ,10
88cf76b9c0,मूल संरचना,10
263373c5cb,तर यो जुका,10
8cf05c52f7,पेट दुखेको,10
5574531870,घुमाउरो नै,10
25eb179330,झल्काएको छ,10
cb311cd352,पेक्रिन हो,10
cac39606ca,जडीबुटी हो,10
52e6ab98a9,प्रदीप ऐरी,10
8d3f1333ae,गरिसकेको छ,10
2c0c2dbf4e,यस्तो हेतु,10
f536bbdf58,थिए र साथै,10
bf4b54a4c0,यसै अवधिमा,10
60f8b3f2ac,जितेका छन्,10
b5fbbacef2,वनस्पति हो,10
63ac1d3d51,र टक पेजको,10
ca65fd99ee,स्थान हुनु,10
25bb210af3,नागदह हुन्,10
8e27118285,मिलेका छन्,10
ca3caeaa1f,बाली नै हो,10
b6a592933c,छ भने केवल,10
40ef388e1f,रहे पनि यस,10
f53fe2f394,हामी पहिले,10
bf75a0d3ea,छठ पर्वपछि,10
96a58375da,पूर्व नीति,10
78d6e276bc,एक हो र यो,10
fee807122e,ताप र सरदर,10
4743180c02,बनाइएको हो,10
2686337a1f,मेरो उत्तर,10
7887d072f9,कालीगण्डकी,10
255f917551,कालीको लहर,10
8940af27d4,केहीमा दिम,10
584a64fd50,कम फाँटहरू,10
26404ac770,रहे पनि यस,10
25d5139735,जोगीनी ताल,10
47c5cdecb0,उकालो लगभग,10
8ce6acbc62,बनाएर राखे,10
4a883da790,शुभ साइत छ,10
d467811da6,सेवा गर्ने,10
8df7aae57d,घना दाह्री,10
b62dceaed2,भएपछि बाबु,10
890bc4327b,उल्लेख पनि,10
63f5624211,हाँसिल गरे,10
ff7e222424,आप को कोही,10
feecb3e375,पातलो शरीर,10
78b3be20ee,टिप्पणी हो,10
610f4b2475,रात पर्‍यो,10
891c7138b2,राखेको छ र,10
bf6f2e9ef7,सहयोग लिने,10
977d31c5f3,सहर हो जुन,10
d3d9d2ba91,अध्ययन गरे,10
d428a4c19a,आउनुभएको छ,10
8d7876af89,उन्नत समाज,10
ffff8b1260,लामो हुन्छ,10
d42ab445b6,जागीरे थिए,10
bf736d992c,दोष भनिन्छ,10
47044d028a,जाम जमाउने,10
6422045f4a,अपकार भनेर,10
00456a1ddc,यसै समयतिर,10
d3edc0ab81,खराब छैन र,10
2503272f67,बसेको थिएन,10
8cbdee7ef5,राखेर पूजा,10
5328b0d345,बाली नै हो,10
ffa74498e6,कतै फेसबुक,10
ffc896dd07,दिन थाल्यो,10
47c389ce73,पालन गरियो,10
4783a412a4,गुदा मैथुन,10
9748f6578f,धन पनि पाप,10
791db05d88,एक अमेरिकी,10
40ec25ef94,दिनभर राजा,10
67d6315fc5,समाहित छन्,10
2c58b4304e,रहेको थियो,10
555bfd2028,काढा पकाएर,10
63ea142100,यसका फलहरू,10
d449e31635,गर्मी हुने,10
47c9f9f5af,थपिएका छन्,10
8e76e68af9,त्यती बेला,10
fe80bbfd7d,सेवाहरू यी,10
0748c51ea2,यो ठाउँलाई,10
bf0852659d,धेरै बढ्यो,10
61074dd6d5,त भएको छैन,10
7c737230c9,नयाँ पाइलो,10
6809589bc9,ज्यामितिमा,10
cb45bb5216,चियोदा चुओ,10
0001b0e4b4,बनेको कुचो,10
793571582c,राशिअनुसार,10
6809800562,आवश्यकता छ,10
794ea8d631,कृषि नै हो,10
8ca7f9834c,अनुरोध गरे,10
b6ab16dc2f,माने चलन छ,10
bec6e70019,आफुलाई नीच,10
893ccedabf,यो महिलाले,10
d3aae16d10,उनले भनिन्,10
bf276f52ab,पखेटा भएको,10
26d0a8398a,सरे र एउटा,10
48257d33cf,योगदान दिए,10
072e03bf32,साथमा लागे,10
479591313c,खेलाडी बने,10
60cc227e27,अभाव हुँदा,10
63d624f997,करिना कपुर,10
786c31e401,संस्कार हो,10
67bee05492,याद गरेकोछ,10
63fc0827a0,यो काम पनि,10
57f971a1df,नदी भनिन्छ,10
bfd91e1761,कृपया यहाँ,10
752063e306,आभास हुन्छ,10
0104ca0fc0,अरुचि भएको,10
ff5845c938,हुनुभएको छ,10
9791df03bd,किरण शङ्कर,10
2549ce49f0,छोरा र दुई,10
fea6b77962,उपलब्ध छन्,10
caf8fc8bbb,फिर्ता भयो,10
52ef55a3e1,हजार एक सय,10
67f43a20eb,तर सूर्य त,10
2682009049,विजय टिमको,10
8e39290710,डेमी मुरको,10
caf95af2b4,योगदान दिन,10
64349ba1c2,गर्न लागेँ,10
5534d6f871,उचित हुन्छ,10
d441b7567e,तर सूर्य त,10
00f810e052,भर्ना भए र,10
cb30537578,किताबहरूमा,10
bf2a963670,जो पछि सन्,10
96d9b85173,अनिल मण्डल,10
52f300a053,उत्पादन हो,10
