filename,text,total
0c36f63edf,अन्नपूर्ण संरक्षण क्षेत्र,25
85338a5065,एक लोकतान्त्रिक संविधानको,25
5e7c32d2f8,उत्तर प्रदेशको इलाहाबादमा,25
18b76899ce,पूजाआजा गर्ने भक्तजनहरूको,25
df961d508f,राजनीतिक प्रतिवेदनमा कामी,25
6b7ec9cb2f,क्षेत्रमा विभाजन गरिएको छ,25
ddb70c423d,हेरेर अनावश्यक सम्पादनलाई,25
420e57e97e,शालिग्राम नै शालिग्राम हो,25
6b71fca4d7,प्रावधान प्रत्येक मुलुकको,25
ddb44bb107,भक्तपुरपछिको ठूलो प्राचीन,25
963f0b9762,जसले स्काउटहरूलाई नेपालको,25
85e7ac6748,तेह्रथुम संखुवासभा भोजपुर,25
cb6f3529c9,परिकौली फुलाहट्टा नेपालको,25
96d1ea0466,राजहरूको सम्बन्ध दक्षिणको,25
18c4117086,बिहानै व्रतालु महिलाहरूले,25
a74dde8dcb,निजगढका आदिवासी कछडियाहरू,25
349260d42d,देवीदेवतालाई अनेकौँ पशुको,25
1ffdb9340a,सम्पर्क मन्त्रालयको रूपमा,25
24aa704b60,आईएलओ संयुक्त राष्ट्रसङ्घ,25
6e2073eba7,उनको ताम्रपत्रमा उल्लेखित,25
f77e29a27f,हवाई यातायातद्वारा दिल्ली,25
df0e6bbf8b,उदहारणको लागि स्टारबक्समा,25
a1f6aab5f5,जीवनमा घटेका महत्त्वपूर्ण,25
420b0a9eca,सक्रिय प्रयोगकर्तालाई असर,25
862d70bf24,भारतीय राज्य महाराष्ट्रको,25
41631889ca,अप्रिलफुलको रूपमा मनाइन्छ,25
05157b734b,अन्तर्राष्ट्रिय रूपमै भने,25
aeaaf42396,भएको पुतलीका लाभ्रेहरूलाई,25
24ad3a70ae,र अङ्ग्रेजी भाषामा सम्वाद,25
ccc4ebc177,शिक्षाको क्षेत्रमा शिक्षण,25
defa308512,उनीलाई नेपालभाषा वाङ्मयमा,25
97ffcca629,काममा दौडँदै हुनुहुन्थ्यो,25
25823c217c,अमेरिकी एकेडेमी अफ आर्ट्स,25
4e0fc370ad,गतिका सन्दर्भमा तर्कहरूका,25
cb698203d1,जस्तै मोटरसाइकलको हेल्मेट,25
83ac08c6a2,त्यसको संरचनाको अध्ययनलाई,25
9597081a7d,गाविसहरू सामान्य पहाडदेखि,25
3497b5e7e2,उनले हाँस्य टेलिश्रिङ्खला,25
de84267480,किन्ड्रेक डिकद्वारा लिखित,25
4e12d13917,मान्छेका लागि दुर्लभ थियो,25
84fe79f73d,क्षेत्रलाई दैलेख जिल्लामा,25
ccbcab6c13,दण्डात्मक उपनिवेशका रूपमा,25
aa7c28ae25,र मुलुकको आर्थिक स्थितिका,25
9803e6e442,कालिकोटको पहाडी परिवेशलाई,25
41a5e0a292,परराष्ट्र सम्बन्धको विकास,25
83ae9003a5,तिवारीद्वारा लेखिएको कृति,25
6baaf8fefd,मान्छेहरूले जङ्गललाई गाउँ,25
cb95e95a09,आपूर्ति मन्त्रालयको कार्य,25
cb6cfe1e9a,रेडियो सगरमाथा हेर्नुहोस्,25
cceb0af2d5,प्रबन्धकलाई मुख्य पृष्ठमा,25
314bc5f185,र मुलुकको आर्थिक स्थितिका,25
71df89d942,सामान्यतया धनु र मीन राशि,25
1907be4428,उपसाला प्रदेशको क्षेत्रफल,25
8550d0eeff,सन्तानलाई आदिवासी मानिनेछ,25
42206ae631,सञ्चार माध्यमहरू शीर्षकको,25
4d568bb900,अञ्चलको अर्घाखाँची जिल्ला,25
aea5135f56,लिखु खोलाको उत्तरपूर्वबाट,25
f177ef53be,प्रत्येक पुस्तकालयमा केही,25
df062538b4,आफ्नै पाटीभित्रबाट असहयोग,25
de8d8d9eae,राजा महेन्द्र जावलाखेलबाट,25
de7a253ce1,प्रधानमन्त्री जोसेफ कुकले,25
245574fb8a,खगोल विज्ञानी झाङ्ग हेङ्ग,25
6c01ef90c9,प्रत्येक वर्ष नागपञ्चमीका,25
05163d65aa,ग्रहहरूको वायुमण्डल अहिले,25
3179d6808f,एउटा सामूहिक वर्ष मानिन्छ,25
40e7c94818,स्वदेशी तथा वैदेशिक तालिम,25
197c9654ec,तुलसी पनि गाँसिएको पाइन्छ,25
ddc7bc197c,कार्बोहाइड्रेट क्याल्सियम,25
aa6068f10e,सांस्कृतिक परिवार पोखराका,25
189a2f0fa0,भारतको स्वतन्त्रता दिवसमा,25
ddd6101211,पृथ्वीका आकर्षणका विरुद्ध,25
197d6d0914,भन्ने विद्वानहरूको भनाइ छ,25
4ce82c2dd6,गढी र यातायातको असुविधाले,25
f881f44451,माध्यमबाट गोपीहरूले आफ्नो,25
a729f1f1a4,प्रावधान प्रत्येक मुलुकको,25
ccd777bc56,दूरबिनमा रहेको सफ्टवेयरले,25
85568bbbf9,पञ्चम अधिकारीद्वारा लिखित,25
f1b2db738d,प्रबन्धकको पद प्राप्त भयो,25
245f288b40,अहिले प्रारम्भिक अवस्थामा,25
84485d9394,यिनीहरूको रङ्गमाथि पहेँलो,25
6b68497e9a,स्‍थानीय निवासीहरूको भनाइ,25
41b3933933,उत्तेजक औषधिहरू इन्जेक्सन,25
aeb776db76,उपभोक्ताको सङ्ख्यामा उच्च,25
2579da6f53,कार्तिक पूर्णिमाका अवसरमा,25
197b0aeb93,उपन्यासमा कसरी तामाङहरूले,25
cc0d6fdf35,यस्ता विचारात्मक निबन्धका,25
251be3fec0,बग्दो पानीमा बगाइदिनुपर्छ,25
6bfe1fc53f,क्रियाकलाप नदेख्दा ज्यादै,25
977f917403,इलाहाबादमा हिन्दी साहित्य,25
649fe07b22,सिन्धुली रामेछाप महोत्तरी,25
4d3633abbd,माधव सापकोटाद्वारा भएको छ,25
dfaf3cfaf5,परिभाषाले स्पष्ट पारेको छ,25
f807e118ae,दक्षिणपट्टि भित्तामा एउटा,25
cae0c7d7cd,बाह्रजना दिदीबहिनीमा एउटी,25
85576f236c,लुम्बिनी अञ्चलको नवलपरासी,25
957dd5a5d1,लामिछाने लक्ष्मण क्षेत्री,25
96ed447d3e,मध्ये चतुर पंक्षी मानिन्छ,25
cae5149017,आफ्नो पारिवारिक वातावरणका,25
cadcef2aa4,मध्ये चतुर पंक्षी मानिन्छ,25
4c7a1e85b0,निजहरूको आफ्नै जिम्मेवारी,25
257d0c1bcb,यसलाई गैँडाकोट पनि भनिन्छ,25
6aeef65818,यो व्यवस्था संविधानद्वारा,25
0bea9ed580,जन्मोत्सव भवानीजी नेपालको,25
184043c950,फरकफरक जिम्मेवारी हुन्छन्,25
1843551c92,धार्मिक महत्त्वलाई राख्दै,25
a8890e286f,आस्तिकलाई आस्था प्रकृतिको,25
96ea6885db,ब्रिटिस सैद्धान्तिक भौतिक,25
62704a1e13,जो एक अनुभवि योद्धा हुन्छ,25
18f8f3a3cd,आटालाई प्रयोग गर्न सकिन्छ,25
f881bc874a,मुख्य विषयवस्तुहरू मिलाएर,25
4d4f0070c3,कास्की जिल्लाको नामाकरणका,25
ca928bd16f,धेरै संस्करणहरू सार्वजनिक,25
843eec38f4,रहेकाले नियमनिष्ठाले व्रत,25
b1c3a45f73,उनको ताम्रपत्रमा उल्लेखित,25
f7d9bde248,खालको हेपाटाइटिस भिसेरामा,25
853c063aaf,राखिएको पृथ्वीको डल्लोलाई,25
59f3d057d7,पञ्चायती व्यवस्था नेपालमा,25
23f68dae51,तथा चलचित्र निर्माता हुन्,25
844a8c2307,आफ्नो प्रारम्भिक अवस्थामा,25
f787a8f601,सङ्केत त्यही दृश्यले गर्छ,25
5a33debca2,पतरिया कपिलवस्तु जिल्लामा,25
a797423490,पनौतीका तान्त्रिकले आफ्नो,25
de65b6131f,कृषि मन्त्रालयको तथ्याङ्क,25
dfa9574e31,प्रतिव्यक्ति कुल ग्राहस्त,25
413db8be0c,पुर्चौडी बहुमुखी क्याम्पस,25
aa7df45983,पनि कौरवहरूले पाण्डहरूलाई,25
317b2057f7,अञ्चलको दार्चुला जिल्लाको,25
96e7b4acde,सक्खरमा कमिला त आइहाल्नेछ,25
00ad5d31bd,उदात्त अनुभूतिहरू र तीव्र,25
4d587b2cb1,प्राचीन साँस्कृतिक सम्पदा,25
24bee20d49,अन्य प्रभावकारी माध्यमबाट,25
17d823c94d,जिल्लाको त्रिशुलीका नेवार,25
df057e97ae,सत्तामाथि निर्णायक प्रहार,25
cc2a9b3d04,समूहलाई खगोलशास्त्रीहरूले,25
2486f57818,राणाकालमा केन्द्रमा रहेका,25
3153abf426,पटौटी अर्घाखाँची जिल्लाको,25
0c2703e522,कम्पासलाई दिक्सूचक भनिन्छ,25
ddeb6e40c7,उत्तर कोरियाको मानवअधिकार,25
aa6dd592c5,भोग्नु परेको परिस्थितिलाई,25
ca663eb0ea,साङ्गीतिक भूमिका निभाउँथे,25
195317a535,केटु काराकोरम श्रृङ्खलाकै,25
b218f10b46,यिनीहरू दिल्लीको पूर्वतिर,25
41837ef7e8,रामपुर गितानगर पार्वतीपुर,25
726262ab0b,मन्दिरको निर्माण कार्यहरू,25
18d7936c1e,जुन नामको तारापुञ्ज पर्दछ,25
de0374d85c,त्यहाँको शासन व्यवस्थालाई,25
65cf3c3e94,अमेरिकी नौसेनाले जापानलाई,25
84111accab,प्राचीन उपसालासँग सम्बद्ध,25
96ca069f35,लामखुट्टेले डेङ्गुको कुनै,25
ddd5e26603,कुर्था नेपालको मध्यमाञ्चल,25
aa4dd05662,थुनामा पर्नेमा गिरिजाबाबु,25
84e2b671da,पूर्वीय पाश्चात्य साहित्य,25
408a280075,शासनकालमा प्रतिगमन विरोधी,25
844d8c3fac,परिस्थितिले सिर्जना गरेका,25
5e5c72d63a,सत्तादेखि निर्धारित हुन्छ,25
b225e39c0a,तथा त्यसको भग्नावशेषहरूको,25
4da740018f,कुनैदिन डाउनलोडमा राखुँला,25
059365b623,राजनैतिक रूपले युद्धोत्तर,25
cb79d2a35f,ध्यान केन्द्रित गर्नुपर्छ,25
cc29ba6b38,उम्मेदवार बनेका स्थापितले,25
1948a15d09,उहाँको श्रीमान् किरणकुमार,25
f1c68118a0,एक स्वतन्त्र भाषाका रूपमा,25
18ebb42116,पिपलडाँडा पश्चिममा नवलपुर,25
418574bf78,जिल्लाको भलाक्चा पश्चिममा,25
35618d2a42,तथा अङ्ग्रेजीका उदाहरणहरू,25
632d46dcca,र मुलुकको आर्थिक स्थितिका,25
36e162c03f,सरोजले तपाईँलाई क्रिसमसको,25
d1a5357cc2,दिमेश कर्माचार्य बताउँछन्,25
dece7c79b3,करफोक व्यावसायिक माध्यमिक,25
974ae4e911,उत्कृष्ट चलचित्र पुरस्कार,25
dfab614030,एसियामा कव्वालीको विभिन्न,25
41f88bb897,संस्कृत हिन्दी डोगरीग्राम,25
dd698cff77,ग्रहहरूको वायुमण्डल अहिले,25
fdf5535404,टेम्पलेटमा परिवर्तन गर्ने,25
aec693349b,बेला अस्ट्रेलियामा हजारौँ,25
41ce18fcdf,परावर्तित गरिरहेको प्रकाश,25
b216f5de49,बहुमतका साथ अस्ट्रेलियाका,25
97a0723add,किरणको प्रभावहरूको अध्ययन,25
f8459a92c3,भारतीय राज्य महाराष्ट्रको,25
4dd5e18c2e,अन्‍नपूर्णा रेस्टुरेन्टमा,25
0bb1183d30,काठमाडौँमा निधन भएको थियो,25
cc5a08e2c1,एसएलसीपछि त्रिचन्द्र कलेज,25
41d5962487,प्रचलनले गर्दा कालान्तरमा,25
ff3b58b429,त्यसपछि पर्वतराज हिमालयको,25
9726e99510,सर्वोच्च शिखर सगरमाथादेखि,25
2f229b2e30,जीवनमा घटेका महत्त्वपूर्ण,25
6bd6142d6d,अङ्क पुस्तकको क्रमाङ्क हो,25
8492c1a204,प्रदेशको इलाहाबादमा स्थित,25
f85e769b9c,बर्मेली सैनिक शासकहरूमाथि,25
857a1f2288,पूर्वाधार लगायतका विभिन्न,25
41cadcfb4f,प्रबन्धकलाई मुख्य पृष्ठमा,25
6b9bbdf6a4,लामाद्वारा विभिन्न शान्ति,25
