filename,text,total
05f2525f3b,नङ बन्ने जस्तै,14
05df8efb5b,जसले पहिले पनि,14
ffedd8bcea,फाट्ने गरेको छ,14
ff8ffefe21,जग बसालेका थिए,14
d00975621a,भण्डार छ भन्ने,14
038848d11e,निस्केको छ भने,14
ccff03e4bc,जन्म लिनु पर्छ,14
cc72bceac1,पापीको पाप नाश,14
6377612e6f,कुनै पनि कार्य,14
069d895ef9,रातो कार्ड पाइ,14
0632007bfb,साथै सरले मेरा,14
cf8cf9c166,यसलाई शान्तिको,14
ffeea5691f,अनौठो होइन जति,14
cc9720beae,बाकसको तल भएको,14
fbdfa4bd11,तुल्याउन सक्दछ,14
cc708c0129,किन भन्नुहुन्छ,14
fb4be3d58e,भएको मुसाको एक,14
fba360fdeb,तपाईँ किन यसरी,14
033d9e1121,मुनि आफ्नो नाम,14
2423de60b9,नाम गरेका राजा,14
ff70668065,उनी फेरि भाग्न,14
fb77f01399,बौद्ध विहार हो,14
cfdfc68f32,दिँदा पनि उक्त,14
78e7e39e3a,पनि मारेको थिए,14
0632ad06de,दृष्टिकोणले अझ,14
f744700c9d,आकर्षित भएको छ,14
fba65bcb2d,थिएटर कम्पनीमा,14
fbe110c612,भावना तथा एउटा,14
63fcd89133,समाप्त भयो भने,14
005a2445a2,नाम गरेको माछा,14
ccbad824d4,आँपमा टार्टरिक,14
0019a63118,नोबेल पुरस्कार,14
00171840ba,नै यस्तो रह्यो,14
65920c4edf,गर्न भन्नु भयो,14
65bf002f4b,यहाँ कुनै गुठी,14
61686a179d,संगम स्थल थियो,14
222d62387f,जेलमा सेवा गरे,14
f64583167b,पाँच हजार वर्ष,14
f643c81609,लेख कुन श्रेणी,14
fbd1180c7c,पूजा गरिन्थ्यो,14
255b9bed27,भारतमा जन्मियो,14
005a12c043,स्थापित भएको छ,14
037f0af863,जस्तै यो लेखको,14
fb419595a9,सफलता टाढा छैन,14
ffe86476b4,र तरबार चलाउने,14
cc91b2ec33,यसलाई मान्दछन्,14
cf78b0b7f5,पाँच वर्ष आएको,14
d01752e971,मुनिको आश्रममा,14
7798d6fe06,यति पुरानो छैन,14
037a4a0737,आखिर के कुराको,14
cf895da411,भरिएको प्राचीन,14
00180ecd4a,विकी सायद त्यै,14
037a63ecd0,फरक वनस्पति हो,14
222de5e9f9,परस्पर विशेषता,14
f69a367582,नेपाल आउँदै छु,14
6593bddbca,आउने गरेका छन्,14
6771730ada,यो छन्दमा एघार,14
faed7ad408,अनुमोदन गरेपछि,14
241b60dded,बनाउन चाहेको छ,14
ff1d86ea15,नगर्दा र जस्तो,14
223032003d,कारण एकै समयमा,14
cc71b09daf,सजिलै टाँसिन्छ,14
02e1a7625a,यो मन्दिर राजा,14
cd03abb9ce,उक्त चलचित्रमा,14
cd01686c19,पुन बसाइएको हो,14
241b007ed1,यदि सही ढङ्गले,14
068f7b165d,यस लेखमा रहेका,14
2567f40a00,आधादेखि एक फिट,14
fb4992d109,समस्या देखिन्छ,14
76843cbfd8,क्रम कमसेकम अब,14
0352b2c02a,तत्त्व भएको मल,14
57034e5a32,नेपाली सेनाबाट,14
672f678554,गणेशजी एक पल्ट,14
ff242bb0b4,राखिछाडेको पनि,14
77bfaa467d,गाई वस्तु मानव,14
f73e208e9e,प्रचार र जोडले,14
0057b55228,छोडेको र बाँकी,14
cfd0b82639,कानभित्र छिरेर,14
fc11f4c96e,खुट्टा र कमरमा,14
fae9c2d620,दुरीमा रहेको छ,14
0059c7e2ff,फरफराइ रहेको छ,14
2429459008,सामूहिक खेल हो,14
65573f53b0,बिदा हुन्छु है,14
25e083ee44,कर्मस क्याम्पस,14
fee840ffe0,घटना पनि क्रूर,14
062d3b6c85,धर्मशाला र सतल,14
6147dd2174,खाता खोलेको छु,14
242433f0f9,बन्न पुगेको हो,14
d0097617bc,रूपमा मानेको छ,14
637efbfaa5,उनको मानसपटलमा,14
f7596fd256,कालो कमलको फूल,14
6770fd8b27,आँखा भएको माछा,14
56162aa58c,यहाँ रहेका छन्,14
2428c3e6a1,अल्पसंख्यक हौँ,14
615aba022d,कसैले कुनै पनि,14
000414cbb9,थप आकर्षण हुन्,14
23f658f7ed,विषयलाई जोड्दै,14
fffc715831,तथा पुरानो गुड,14
25d8c3b154,अर्थ र परिभाषा,14
555d01dfd8,अब नेपाली उमेर,14
0046a55bff,यो मधुमेह उच्च,14
f6d7c09c1c,उनकै नेतृत्वमा,14
fba4500d76,अचेल सजिलो गरी,14
fb940694e4,ज्योति पत्रिका,14
78d4582202,केन्जाबुरो छन्,14
03929ed7cd,आइएफएस परीक्षा,14
ff1d1f2c51,सच्चा भक्त थिए,14
fb8577b2be,राज्यसत्ता भने,14
24286e294b,कसलाई होला र म,14
f6b2226316,गरे जुन उमेरमा,14
766f4f75bf,उपत्यकामा आउँछ,14
